bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,1.0,0.39064286907293955,0.0
"(0.4, 0.5]",0.4,0.5,185.0,0.46914467989649056,0.5027027027027027
"(0.5, 0.6]",0.5,0.6,80.0,0.5204177260346619,0.4875
"(0.6, 0.7]",0.6,0.7,2.0,0.6116624820605681,0.5
"(0.9, 1.0]",0.9,1.0,1.0,0.9368363480338351,0.0
